Município;Total;UF;Data
MASSARANDUBA;2;PB;04/03/2021
MATARACA;1;PB;04/03/2021
MATINHAS;4;PB;04/03/2021
MATUREIA;8;PB;04/03/2021
MOGEIRO;6;PB;04/03/2021
MONTADAS;4;PB;04/03/2021
MONTE HOREBE;1;PB;04/03/2021
MONTEIRO;29;PB;04/03/2021
MULUNGU;4;PB;04/03/2021
NATUBA;1;PB;04/03/2021
NAZAREZINHO;1;PB;04/03/2021
NOVA FLORESTA;1;PB;04/03/2021
NOVA OLINDA;2;PB;04/03/2021
NOVA PALMEIRA;2;PB;04/03/2021
OLHO D'AGUA;1;PB;04/03/2021
OLIVEDOS;1;PB;04/03/2021
PARARI;1;PB;04/03/2021
PATOS;199;PB;04/03/2021
PAULISTA;15;PB;04/03/2021
PEDRA BRANCA;2;PB;04/03/2021
PEDRA LAVRADA;7;PB;04/03/2021
PEDRAS DE FOGO;16;PB;04/03/2021
PEDRO REGIS;1;PB;04/03/2021
PIANCO;14;PB;04/03/2021
PICUI;13;PB;04/03/2021
PILAR;3;PB;04/03/2021
PILOES;10;PB;04/03/2021
PILOEZINHOS;2;PB;04/03/2021
PITIMBU;8;PB;04/03/2021
POCINHOS;2;PB;04/03/2021
POCO DE JOSE DE MOURA;1;PB;04/03/2021
POMBAL;31;PB;04/03/2021
PRINCESA ISABEL;23;PB;04/03/2021
PUXINANA;2;PB;04/03/2021
QUEIMADAS;17;PB;04/03/2021
REMIGIO;18;PB;04/03/2021
RIACHAO DO BACAMARTE;3;PB;04/03/2021
RIACHAO DO POCO;3;PB;04/03/2021
RIACHO DOS CAVALOS;3;PB;04/03/2021
RIO TINTO;14;PB;04/03/2021
SALGADO DE SAO FELIX;4;PB;04/03/2021
SANTA CRUZ;1;PB;04/03/2021
SANTA HELENA;3;PB;04/03/2021
SANTA INES;1;PB;04/03/2021
SANTA LUZIA;16;PB;04/03/2021
SANTA RITA;95;PB;04/03/2021
SANTA TERESINHA;1;PB;04/03/2021
SANTANA DE MANGUEIRA;4;PB;04/03/2021
SANTANA DOS GARROTES;3;PB;04/03/2021
SANTAREM;1;PB;04/03/2021
SAO BENTO;8;PB;04/03/2021
SAO DOMINGOS DE POMBAL;4;PB;04/03/2021
SAO DOMINGOS DO CARIRI;2;PB;04/03/2021
SAO FRANCISCO;5;PB;04/03/2021
SAO JOAO DO CARIRI;1;PB;04/03/2021
SAO JOAO DO RIO DO PEIXE;16;PB;04/03/2021
SAO JOAO DO TIGRE;1;PB;04/03/2021
SAO JOSE DE CAIANA;2;PB;04/03/2021
SAO JOSE DE PIRANHAS;22;PB;04/03/2021
SAO JOSE DO BONFIM;1;PB;04/03/2021
SAO JOSE DO BREJO DO CRUZ;2;PB;04/03/2021
SAO JOSE DO SABUGI;1;PB;04/03/2021
SAO JOSE DOS CORDEIROS;1;PB;04/03/2021
SAO JOSE DOS RAMOS;2;PB;04/03/2021
SAO MAMEDE;4;PB;04/03/2021
SAO MIGUEL DE TAIPU;5;PB;04/03/2021
SAO SEBASTIAO DE LAGOA DE ROCA;3;PB;04/03/2021
SAO VICENTE DO SERIDO;2;PB;04/03/2021
SAPE;31;PB;04/03/2021
SERRA BRANCA;7;PB;04/03/2021
SERRA DA RAIZ;2;PB;04/03/2021
SERRA GRANDE;1;PB;04/03/2021
SERRA REDONDA;1;PB;04/03/2021
SERTAOZINHO;2;PB;04/03/2021
SOBRADO;10;PB;04/03/2021
SOLANEA;34;PB;04/03/2021
SOLEDADE;8;PB;04/03/2021
SOUSA;86;PB;04/03/2021
SUME;18;PB;04/03/2021
TAPEROA;2;PB;04/03/2021
TAVARES;2;PB;04/03/2021
TEIXEIRA;17;PB;04/03/2021
TRIUNFO;5;PB;04/03/2021
UIRAUNA;1;PB;04/03/2021
UMBUZEIRO;2;PB;04/03/2021
VARZEA;2;PB;04/03/2021
VISTA SERRANA;3;PB;04/03/2021
ABREU E LIMA;162;PE;04/03/2021
AFOGADOS DA INGAZEIRA;48;PE;04/03/2021
AFRANIO;4;PE;04/03/2021
AGRESTINA;12;PE;04/03/2021
AGUA PRETA;10;PE;04/03/2021
AGUAS BELAS;18;PE;04/03/2021
ALAGOINHA;11;PE;04/03/2021
ALIANCA;29;PE;04/03/2021
ALTINHO;8;PE;04/03/2021
AMARAJI;12;PE;04/03/2021
ANGELIM;11;PE;04/03/2021
ARACOIABA;14;PE;04/03/2021
ARARIPINA;58;PE;04/03/2021
ARCOVERDE;81;PE;04/03/2021
BARRA DE GUABIRABA;12;PE;04/03/2021
BARREIROS;28;PE;04/03/2021
BELEM DE MARIA;2;PE;04/03/2021
BELEM DE SAO FRANCISCO;13;PE;04/03/2021
BELO JARDIM;85;PE;04/03/2021
BETANIA;12;PE;04/03/2021
BEZERROS;71;PE;04/03/2021
BODOCO;16;PE;04/03/2021
BOM CONSELHO;24;PE;04/03/2021
BOM JARDIM;87;PE;04/03/2021
BONITO;26;PE;04/03/2021
BREJAO;1;PE;04/03/2021
BREJINHO;13;PE;04/03/2021
BREJO DA MADRE DE DEUS;11;PE;04/03/2021
BUENOS AIRES;4;PE;04/03/2021
BUIQUE;9;PE;04/03/2021
CABO DE SANTO AGOSTINHO;326;PE;04/03/2021
CABROBO;15;PE;04/03/2021
CACHOEIRINHA;1;PE;04/03/2021
CAETES;7;PE;04/03/2021
CALCADO;12;PE;04/03/2021
CALUMBI;3;PE;04/03/2021
CAMARAGIBE;275;PE;04/03/2021
CAMOCIM DE SAO FELIX;20;PE;04/03/2021
CAMUTANGA;10;PE;04/03/2021
CANHOTINHO;21;PE;04/03/2021
CAPOEIRAS;1;PE;04/03/2021
CARNAIBA;18;PE;04/03/2021
CARNAUBEIRA DA PENHA;2;PE;04/03/2021
CARPINA;140;PE;04/03/2021
CARUARU;465;PE;04/03/2021
CASINHAS;4;PE;04/03/2021
CATENDE;23;PE;04/03/2021
CEDRO;9;PE;04/03/2021
CHA DE ALEGRIA;4;PE;04/03/2021
CHA GRANDE;11;PE;04/03/2021
CONDADO;24;PE;04/03/2021
CORRENTES;6;PE;04/03/2021
CUMARU;13;PE;04/03/2021
CUPIRA;3;PE;04/03/2021
CUSTODIA;29;PE;04/03/2021
DORMENTES;11;PE;04/03/2021
ESCADA;71;PE;04/03/2021
EXU;31;PE;04/03/2021
FEIRA NOVA;29;PE;04/03/2021
FERNANDO DE NORONHA;8;PE;04/03/2021
FERREIROS;13;PE;04/03/2021
FLORES;15;PE;04/03/2021
FLORESTA;23;PE;04/03/2021
FREI MIGUELINHO;6;PE;04/03/2021
GAMELEIRA;13;PE;04/03/2021
GARANHUNS;184;PE;04/03/2021
GLORIA DO GOITA;13;PE;04/03/2021
GOIANA;104;PE;04/03/2021
GRANITO;10;PE;04/03/2021
GRAVATA;67;PE;04/03/2021
IATI;3;PE;04/03/2021
IBIMIRIM;16;PE;04/03/2021
IBIRAJUBA;1;PE;04/03/2021
IGARASSU;142;PE;04/03/2021
IGUARACI;11;PE;04/03/2021
ILHA DE ITAMARACA;34;PE;04/03/2021
INAJA;13;PE;04/03/2021
INGAZEIRA;4;PE;04/03/2021
IPOJUCA;114;PE;04/03/2021
IPUBI;7;PE;04/03/2021
ITACURUBA;2;PE;04/03/2021
ITAIBA;5;PE;04/03/2021
ITAMBE;28;PE;04/03/2021
ITAPETIM;5;PE;04/03/2021
ITAPISSUMA;35;PE;04/03/2021
ITAQUITINGA;8;PE;04/03/2021
JABOATAO DOS GUARARAPES;1198;PE;04/03/2021
JAQUEIRA;4;PE;04/03/2021
JATAUBA;4;PE;04/03/2021
JATOBA;16;PE;04/03/2021
JOAO ALFREDO;40;PE;04/03/2021
JOAQUIM NABUCO;13;PE;04/03/2021
JUCATI;6;PE;04/03/2021
JUPI;2;PE;04/03/2021
JUREMA;2;PE;04/03/2021
LAGOA DO CARRO;12;PE;04/03/2021
LAGOA DO ITAENGA;5;PE;04/03/2021
LAGOA DO OURO;2;PE;04/03/2021
LAGOA DOS GATOS;14;PE;04/03/2021
LAGOA GRANDE;16;PE;04/03/2021
LAJEDO;23;PE;04/03/2021
LIMOEIRO;78;PE;04/03/2021
MACAPARANA;8;PE;04/03/2021
MACHADOS;6;PE;04/03/2021
MANARI;6;PE;04/03/2021
MARAIAL;1;PE;04/03/2021
MIRANDIBA;10;PE;04/03/2021
MOREILANDIA;3;PE;04/03/2021
MORENO;72;PE;04/03/2021
NAZARE DA MATA;52;PE;04/03/2021
OLINDA;857;PE;04/03/2021
OROBO;12;PE;04/03/2021
OROCO;1;PE;04/03/2021
OURICURI;40;PE;04/03/2021
PALMARES;42;PE;04/03/2021
PALMEIRINA;8;PE;04/03/2021
PANELAS;13;PE;04/03/2021
PARANATAMA;8;PE;04/03/2021
PARNAMIRIM;23;PE;04/03/2021
PASSIRA;13;PE;04/03/2021
PAUDALHO;54;PE;04/03/2021
PAULISTA;827;PE;04/03/2021
PEDRA;8;PE;04/03/2021
PESQUEIRA;49;PE;04/03/2021
PETROLANDIA;35;PE;04/03/2021
PETROLINA;665;PE;04/03/2021
POCAO;1;PE;04/03/2021
POMBOS;10;PE;04/03/2021
PRIMAVERA;12;PE;04/03/2021
QUIPAPA;4;PE;04/03/2021
QUIXABA;4;PE;04/03/2021
RECIFE;3550;PE;04/03/2021
RIACHO DAS ALMAS;11;PE;04/03/2021
RIBEIRAO;41;PE;04/03/2021
RIO FORMOSO;28;PE;04/03/2021
SAIRE;8;PE;04/03/2021
SALGADINHO;2;PE;04/03/2021
SALGUEIRO;89;PE;04/03/2021
SALOA;13;PE;04/03/2021
SANHARO;17;PE;04/03/2021
SANTA CRUZ;6;PE;04/03/2021
SANTA CRUZ DA BAIXA VERDE;12;PE;04/03/2021
SANTA CRUZ DO CAPIBARIBE;34;PE;04/03/2021
SANTA FILOMENA;2;PE;04/03/2021
SANTA MARIA DA BOA VISTA;16;PE;04/03/2021
SANTA MARIA DO CAMBUCA;4;PE;04/03/2021
SANTA TEREZINHA;10;PE;04/03/2021
SAO BENEDITO DO SUL;3;PE;04/03/2021
SAO BENTO DO UNA;27;PE;04/03/2021
SAO CAITANO;28;PE;04/03/2021
SAO JOAO;14;PE;04/03/2021
SAO JOAQUIM DO MONTE;3;PE;04/03/2021
SAO JOSE DA COROA GRANDE;14;PE;04/03/2021
SAO JOSE DO BELMONTE;67;PE;04/03/2021
SAO JOSE DO EGITO;29;PE;04/03/2021
SAO LOURENCO DA MATA;154;PE;04/03/2021
SAO VICENTE FERRER;3;PE;04/03/2021
SERRA TALHADA;128;PE;04/03/2021
SERRITA;4;PE;04/03/2021
SERTANIA;55;PE;04/03/2021
SIRINHAEM;45;PE;04/03/2021
SOLIDAO;2;PE;04/03/2021
SURUBIM;40;PE;04/03/2021
TABIRA;22;PE;04/03/2021
TACAIMBO;5;PE;04/03/2021
TACARATU;8;PE;04/03/2021
TAMANDARE;20;PE;04/03/2021
TAQUARITINGA DO NORTE;6;PE;04/03/2021
TEREZINHA;4;PE;04/03/2021
TERRA NOVA;18;PE;04/03/2021
TIMBAUBA;33;PE;04/03/2021
TORITAMA;16;PE;04/03/2021
TRACUNHAEM;7;PE;04/03/2021
TRINDADE;19;PE;04/03/2021
TRIUNFO;22;PE;04/03/2021
TUPANATINGA;8;PE;04/03/2021
TUPARETAMA;21;PE;04/03/2021
VENTUROSA;10;PE;04/03/2021
VERDEJANTE;2;PE;04/03/2021
VERTENTE DO LERIO;4;PE;04/03/2021
VERTENTES;4;PE;04/03/2021
VICENCIA;17;PE;04/03/2021
VITORIA DE SANTO ANTAO;159;PE;04/03/2021
XEXEU;10;PE;04/03/2021
ABAIRA;3;BA;05/03/2021
ABARE;4;BA;05/03/2021
ACAJUTIBA;8;BA;05/03/2021
ADUSTINA;1;BA;05/03/2021
AGUA FRIA;4;BA;05/03/2021
ALAGOINHAS;288;BA;05/03/2021
ALCOBACA;8;BA;05/03/2021
ALMADINA;3;BA;05/03/2021
AMARGOSA;15;BA;05/03/2021
AMELIA RODRIGUES;14;BA;05/03/2021
AMERICA DOURADA;8;BA;05/03/2021
ANAGE;2;BA;05/03/2021
ANDORINHA;13;BA;05/03/2021
ANGICAL;11;BA;05/03/2021
ANGUERA;9;BA;05/03/2021
ANTAS;5;BA;05/03/2021
ANTONIO CARDOSO;1;BA;05/03/2021
ANTONIO GONCALVES;5;BA;05/03/2021
APORA;2;BA;05/03/2021
APUAREMA;4;BA;05/03/2021
ARACAS;5;BA;05/03/2021
ARACATU;1;BA;05/03/2021
ARACI;34;BA;05/03/2021
ARAMARI;6;BA;05/03/2021
ARATUIPE;2;BA;05/03/2021
AURELINO LEAL;1;BA;05/03/2021
BAIANOPOLIS;11;BA;05/03/2021
BAIXA GRANDE;21;BA;05/03/2021
BANZAE;4;BA;05/03/2021
BARRA;11;BA;05/03/2021
BARRA DA ESTIVA;16;BA;05/03/2021
BARRA DO CHOCA;12;BA;05/03/2021
BARRA DO MENDES;5;BA;05/03/2021
BARRA DO ROCHA;3;BA;05/03/2021
BARREIRAS;232;BA;05/03/2021
BARRO ALTO;4;BA;05/03/2021
BARRO PRETO;3;BA;05/03/2021
BARROCAS;20;BA;05/03/2021
BELMONTE;24;BA;05/03/2021
BELO CAMPO;6;BA;05/03/2021
BIRITINGA;1;BA;05/03/2021
BOA NOVA;1;BA;05/03/2021
BOA VISTA DO TUPIM;2;BA;05/03/2021
BOM JESUS DA LAPA;69;BA;05/03/2021
BOM JESUS DA SERRA;4;BA;05/03/2021
BONINAL;2;BA;05/03/2021
BONITO;4;BA;05/03/2021
BOQUIRA;14;BA;05/03/2021
BOTUPORA;12;BA;05/03/2021
BREJOES;4;BA;05/03/2021
BROTAS DE MACAUBAS;2;BA;05/03/2021
BRUMADO;63;BA;05/03/2021
BUERAREMA;15;BA;05/03/2021
BURITIRAMA;3;BA;05/03/2021
CAATIBA;2;BA;05/03/2021
CABACEIRAS DO PARAGUACU;5;BA;05/03/2021
CACHOEIRA;17;BA;05/03/2021
CACULE;11;BA;05/03/2021
CAEM;1;BA;05/03/2021
CAETANOS;1;BA;05/03/2021
CAETITE;31;BA;05/03/2021
CAFARNAUM;12;BA;05/03/2021
CAIRU;12;BA;05/03/2021
CALDEIRAO GRANDE;1;BA;05/03/2021
CAMACAN;19;BA;05/03/2021
CAMACARI;695;BA;05/03/2021
CAMAMU;21;BA;05/03/2021
CAMPO ALEGRE DE LOURDES;23;BA;05/03/2021
CAMPO FORMOSO;43;BA;05/03/2021
CANARANA;19;BA;05/03/2021
CANAVIEIRAS;19;BA;05/03/2021
CANDEAL;3;BA;05/03/2021
CANDEIAS;181;BA;05/03/2021
CANDIBA;6;BA;05/03/2021
CANDIDO SALES;8;BA;05/03/2021
CANSANCAO;13;BA;05/03/2021
CANUDOS;15;BA;05/03/2021
CAPELA DO ALTO ALEGRE;6;BA;05/03/2021
CAPIM GROSSO;23;BA;05/03/2021
CARAIBAS;1;BA;05/03/2021
CARAVELAS;20;BA;05/03/2021
CARDEAL DA SILVA;5;BA;05/03/2021
CARINHANHA;10;BA;05/03/2021
CASA NOVA;29;BA;05/03/2021
CASTRO ALVES;11;BA;05/03/2021
CATOLANDIA;4;BA;05/03/2021
CATU;113;BA;05/03/2021
CATURAMA;1;BA;05/03/2021
CENTRAL;5;BA;05/03/2021
CHORROCHO;6;BA;05/03/2021
CICERO DANTAS;8;BA;05/03/2021
CIPO;13;BA;05/03/2021
COARACI;11;BA;05/03/2021
COCOS;8;BA;05/03/2021
CONCEICAO DA FEIRA;10;BA;05/03/2021
CONCEICAO DO ALMEIDA;9;BA;05/03/2021
CONCEICAO DO COITE;30;BA;05/03/2021
CONCEICAO DO JACUIPE;35;BA;05/03/2021
CONDE;18;BA;05/03/2021
CONDEUBA;2;BA;05/03/2021
CORACAO DE MARIA;10;BA;05/03/2021
CORDEIROS;2;BA;05/03/2021
CORIBE;3;BA;05/03/2021
CORONEL JOAO SA;2;BA;05/03/2021
CORRENTINA;31;BA;05/03/2021
CRAVOLANDIA;2;BA;05/03/2021
CRISOPOLIS;9;BA;05/03/2021
CRISTOPOLIS;7;BA;05/03/2021
CRUZ DAS ALMAS;84;BA;05/03/2021
CURACA;16;BA;05/03/2021
DARIO MEIRA;2;BA;05/03/2021
DIAS D'AVILA;149;BA;05/03/2021
DOM BASILIO;9;BA;05/03/2021
ENCRUZILHADA;14;BA;05/03/2021
ENTRE RIOS;39;BA;05/03/2021
ERICO CARDOSO;3;BA;05/03/2021
ESPLANADA;22;BA;05/03/2021
EUCLIDES DA CUNHA;54;BA;05/03/2021
EUNAPOLIS;184;BA;05/03/2021
FATIMA;1;BA;05/03/2021
FEIRA DE SANTANA;735;BA;05/03/2021
FILADELFIA;10;BA;05/03/2021
FIRMINO ALVES;1;BA;05/03/2021
FLORESTA AZUL;7;BA;05/03/2021
FORMOSA DO RIO PRETO;17;BA;05/03/2021
GANDU;17;BA;05/03/2021
GAVIAO;2;BA;05/03/2021
GENTIO DO OURO;2;BA;05/03/2021
GLORIA;5;BA;05/03/2021
GONGOGI;2;BA;05/03/2021
GOVERNADOR MANGABEIRA;18;BA;05/03/2021
GUAJERU;2;BA;05/03/2021
GUANAMBI;111;BA;05/03/2021
GUARATINGA;11;BA;05/03/2021
HELIOPOLIS;8;BA;05/03/2021
IACU;17;BA;05/03/2021
IBIASSUCE;3;BA;05/03/2021
IBICARAI;17;BA;05/03/2021
IBICOARA;4;BA;05/03/2021
IBICUI;3;BA;05/03/2021
IBIPEBA;7;BA;05/03/2021
IBIPITANGA;4;BA;05/03/2021
IBIQUERA;4;BA;05/03/2021
IBIRAPITANGA;11;BA;05/03/2021
IBIRAPUA;12;BA;05/03/2021
IBIRATAIA;5;BA;05/03/2021
IBITIARA;4;BA;05/03/2021
IBITITA;11;BA;05/03/2021
IBOTIRAMA;36;BA;05/03/2021
ICHU;2;BA;05/03/2021
IGAPORA;3;BA;05/03/2021
IGRAPIUNA;4;BA;05/03/2021
IGUAI;1;BA;05/03/2021
ILHEUS;263;BA;05/03/2021
INHAMBUPE;20;BA;05/03/2021
IPECAETA;1;BA;05/03/2021
IPIAU;60;BA;05/03/2021
IPIRA;38;BA;05/03/2021
IPUPIARA;1;BA;05/03/2021
IRAJUBA;2;BA;05/03/2021
IRAMAIA;8;BA;05/03/2021
IRAQUARA;7;BA;05/03/2021
IRARA;11;BA;05/03/2021
IRECE;83;BA;05/03/2021
ITABELA;18;BA;05/03/2021
ITABERABA;77;BA;05/03/2021
ITABUNA;351;BA;05/03/2021
ITACARE;11;BA;05/03/2021
ITAETE;17;BA;05/03/2021
ITAGI;13;BA;05/03/2021
ITAGIBA;12;BA;05/03/2021
ITAGIMIRIM;9;BA;05/03/2021
ITAJU DO COLONIA;2;BA;05/03/2021
ITAJUIPE;18;BA;05/03/2021
ITAMARAJU;77;BA;05/03/2021
ITAMARI;8;BA;05/03/2021
ITAMBE;8;BA;05/03/2021
ITANAGRA;10;BA;05/03/2021
ITANHEM;3;BA;05/03/2021
ITAPARICA;20;BA;05/03/2021
ITAPE;14;BA;05/03/2021
ITAPEBI;21;BA;05/03/2021
ITAPETINGA;62;BA;05/03/2021
ITAPICURU;14;BA;05/03/2021
ITAPITANGA;3;BA;05/03/2021
ITAQUARA;2;BA;05/03/2021
ITARANTIM;18;BA;05/03/2021
ITATIM;2;BA;05/03/2021
ITIRUCU;9;BA;05/03/2021
ITIUBA;9;BA;05/03/2021
ITORORO;7;BA;05/03/2021
ITUACU;6;BA;05/03/2021
ITUBERA;4;BA;05/03/2021
JABORANDI;12;BA;05/03/2021
JACARACI;5;BA;05/03/2021
JACOBINA;144;BA;05/03/2021
JAGUAQUARA;17;BA;05/03/2021
JAGUARARI;85;BA;05/03/2021
JAGUARIPE;1;BA;05/03/2021
JANDAIRA;6;BA;05/03/2021
JEQUIE;207;BA;05/03/2021
JEREMOABO;19;BA;05/03/2021
JIQUIRICA;6;BA;05/03/2021
JITAUNA;10;BA;05/03/2021
JOAO DOURADO;14;BA;05/03/2021
JUAZEIRO;302;BA;05/03/2021
JUCURUCU;5;BA;05/03/2021
JUSSARA;4;BA;05/03/2021
JUSSARI;1;BA;05/03/2021
JUSSIAPE;4;BA;05/03/2021
LAFAIETE COUTINHO;1;BA;05/03/2021
LAGEDO DO TABOCAL;4;BA;05/03/2021
LAGOA REAL;5;BA;05/03/2021
LAJE;8;BA;05/03/2021
LAJEDAO;7;BA;05/03/2021
LAMARAO;5;BA;05/03/2021
LAPAO;22;BA;05/03/2021
LAURO DE FREITAS;417;BA;05/03/2021
LENCOIS;1;BA;05/03/2021
LICINIO DE ALMEIDA;8;BA;05/03/2021
LIVRAMENTO DE NOSSA SENHORA;17;BA;05/03/2021
LUIS EDUARDO MAGALHAES;131;BA;05/03/2021
MACAJUBA;8;BA;05/03/2021
MACARANI;5;BA;05/03/2021
MACAUBAS;5;BA;05/03/2021
MADRE DE DEUS;45;BA;05/03/2021
MAETINGA;1;BA;05/03/2021
MAIQUINIQUE;3;BA;05/03/2021
MAIRI;2;BA;05/03/2021
MALHADA;1;BA;05/03/2021
MALHADA DE PEDRAS;1;BA;05/03/2021
MANOEL VITORINO;8;BA;05/03/2021
MANSIDAO;1;BA;05/03/2021
MARACAS;46;BA;05/03/2021
MARAGOGIPE;25;BA;05/03/2021
MARAU;11;BA;05/03/2021
MARCIONILIO SOUZA;2;BA;05/03/2021
MASCOTE;10;BA;05/03/2021
MATA DE SAO JOAO;89;BA;05/03/2021
MEDEIROS NETO;9;BA;05/03/2021
MIGUEL CALMON;18;BA;05/03/2021
MILAGRES;1;BA;05/03/2021
MIRANGABA;3;BA;05/03/2021
MONTE SANTO;12;BA;05/03/2021
MORPARA;1;BA;05/03/2021
MORRO DO CHAPEU;21;BA;05/03/2021
MORTUGABA;4;BA;05/03/2021
MUCUGE;2;BA;05/03/2021
MUCURI;37;BA;05/03/2021
MULUNGU DO MORRO;2;BA;05/03/2021
MUNDO NOVO;2;BA;05/03/2021
MUNIZ FERREIRA;1;BA;05/03/2021
MUQUEM DO SAO FRANCISCO;7;BA;05/03/2021
MURITIBA;39;BA;05/03/2021
MUTUIPE;10;BA;05/03/2021
NAZARE;37;BA;05/03/2021
NILO PECANHA;2;BA;05/03/2021
NORDESTINA;3;BA;05/03/2021
NOVA CANAA;1;BA;05/03/2021
NOVA IBIA;2;BA;05/03/2021
NOVA REDENCAO;4;BA;05/03/2021
NOVA SOURE;5;BA;05/03/2021
NOVA VICOSA;33;BA;05/03/2021
NOVO HORIZONTE;2;BA;05/03/2021
OLINDINA;13;BA;05/03/2021
OLIVEIRA DOS BREJINHOS;6;BA;05/03/2021
OURICANGAS;5;BA;05/03/2021
OUROLANDIA;7;BA;05/03/2021
PALMAS DE MONTE ALTO;13;BA;05/03/2021
PALMEIRAS;4;BA;05/03/2021
PARAMIRIM;9;BA;05/03/2021
PARATINGA;4;BA;05/03/2021
PARIPIRANGA;10;BA;05/03/2021
PAU BRASIL;7;BA;05/03/2021
PAULO AFONSO;216;BA;05/03/2021
PE DE SERRA;1;BA;05/03/2021
PEDRAO;1;BA;05/03/2021
PEDRO ALEXANDRE;14;BA;05/03/2021
PIATA;20;BA;05/03/2021
PILAO ARCADO;8;BA;05/03/2021
PINDAI;7;BA;05/03/2021
PINDOBACU;4;BA;05/03/2021
PINTADAS;1;BA;05/03/2021
PIRIPA;3;BA;05/03/2021
PIRITIBA;23;BA;05/03/2021
PLANALTO;7;BA;05/03/2021
POCOES;47;BA;05/03/2021
POJUCA;93;BA;05/03/2021
PONTO NOVO;6;BA;05/03/2021
PORTO SEGURO;129;BA;05/03/2021
POTIRAGUA;5;BA;05/03/2021
PRADO;27;BA;05/03/2021
PRESIDENTE DUTRA;30;BA;05/03/2021
PRESIDENTE JANIO QUADROS;1;BA;05/03/2021
PRESIDENTE TANCREDO NEVES;31;BA;05/03/2021
QUEIMADAS;18;BA;05/03/2021
QUIJINGUE;12;BA;05/03/2021
QUIXABEIRA;3;BA;05/03/2021
RAFAEL JAMBEIRO;8;BA;05/03/2021
REMANSO;25;BA;05/03/2021
RETIROLANDIA;7;BA;05/03/2021
RIACHAO DAS NEVES;7;BA;05/03/2021
RIACHAO DO JACUIPE;29;BA;05/03/2021
RIACHO DE SANTANA;4;BA;05/03/2021
RIBEIRA DO POMBAL;51;BA;05/03/2021
RIO DE CONTAS;10;BA;05/03/2021
RIO DO ANTONIO;5;BA;05/03/2021
RIO REAL;14;BA;05/03/2021
RODELAS;4;BA;05/03/2021
RUY BARBOSA;15;BA;05/03/2021
SALINAS DA MARGARIDA;10;BA;05/03/2021
SALVADOR;5083;BA;05/03/2021
SANTA BARBARA;13;BA;05/03/2021
SANTA BRIGIDA;3;BA;05/03/2021
SANTA CRUZ CABRALIA;13;BA;05/03/2021
SANTA INES;4;BA;05/03/2021
SANTA LUZIA;2;BA;05/03/2021
SANTA MARIA DA VITORIA;41;BA;05/03/2021
SANTA RITA DE CASSIA;8;BA;05/03/2021
SANTA TERESINHA;2;BA;05/03/2021
SANTALUZ;30;BA;05/03/2021
SANTANA;14;BA;05/03/2021
SANTO AMARO;57;BA;05/03/2021
SANTO ANTONIO DE JESUS;121;BA;05/03/2021
SANTO ESTEVAO;34;BA;05/03/2021
SAO DESIDERIO;22;BA;05/03/2021
SAO DOMINGOS;7;BA;05/03/2021
SAO FELIPE;5;BA;05/03/2021
SAO FELIX;5;BA;05/03/2021
SAO FELIX DO CORIBE;16;BA;05/03/2021
SAO FRANCISCO DO CONDE;110;BA;05/03/2021
SAO GABRIEL;5;BA;05/03/2021
SAO GONCALO DOS CAMPOS;26;BA;05/03/2021
SAO JOSE DA VITORIA;2;BA;05/03/2021
SAO JOSE DO JACUIPE;2;BA;05/03/2021
SAO MIGUEL DAS MATAS;5;BA;05/03/2021
SAO SEBASTIAO DO PASSE;43;BA;05/03/2021
SAPEACU;6;BA;05/03/2021
SATIRO DIAS;7;BA;05/03/2021
SAUBARA;8;BA;05/03/2021
SAUDE;4;BA;05/03/2021
SEABRA;21;BA;05/03/2021
SEBASTIAO LARANJEIRAS;3;BA;05/03/2021
SENHOR DO BONFIM;114;BA;05/03/2021
SENTO SE;14;BA;05/03/2021
SERRA DO RAMALHO;15;BA;05/03/2021
SERRA DOURADA;7;BA;05/03/2021
SERRA PRETA;5;BA;05/03/2021
SERRINHA;98;BA;05/03/2021
SERROLANDIA;11;BA;05/03/2021
SIMOES FILHO;191;BA;05/03/2021
SITIO DO MATO;2;BA;05/03/2021
SITIO DO QUINTO;1;BA;05/03/2021
SOBRADINHO;30;BA;05/03/2021
SOUTO SOARES;6;BA;05/03/2021
TABOCAS DO BREJO VELHO;5;BA;05/03/2021
TANHACU;7;BA;05/03/2021
TANQUE NOVO;5;BA;05/03/2021
TANQUINHO;5;BA;05/03/2021
TAPEROA;6;BA;05/03/2021
TAPIRAMUTA;3;BA;05/03/2021
TEIXEIRA DE FREITAS;153;BA;05/03/2021
TEODORO SAMPAIO;2;BA;05/03/2021
TEOFILANDIA;26;BA;05/03/2021
TEOLANDIA;7;BA;05/03/2021
TERRA NOVA;3;BA;05/03/2021
TREMEDAL;5;BA;05/03/2021
TUCANO;19;BA;05/03/2021
UAUA;35;BA;05/03/2021
UBAIRA;6;BA;05/03/2021
UBAITABA;10;BA;05/03/2021
UBATA;14;BA;05/03/2021
UIBAI;11;BA;05/03/2021
UMBURANAS;1;BA;05/03/2021
UNA;13;BA;05/03/2021
URANDI;17;BA;05/03/2021
URUCUCA;8;BA;05/03/2021
UTINGA;3;BA;05/03/2021
VALENCA;69;BA;05/03/2021
VALENTE;28;BA;05/03/2021
VARZEA DA ROCA;1;BA;05/03/2021
VARZEA DO POCO;1;BA;05/03/2021
VARZEA NOVA;8;BA;05/03/2021
VARZEDO;6;BA;05/03/2021
