Município;Total;UF;Data
IUIU;2;BA;03/03/2020
JABORANDI;6;BA;03/03/2020
JACARACI;4;BA;03/03/2020
JACOBINA;167;BA;03/03/2020
JAGUAQUARA;31;BA;03/03/2020
JAGUARARI;131;BA;03/03/2020
JAGUARIPE;3;BA;03/03/2020
JANDAIRA;1;BA;03/03/2020
JEQUIE;353;BA;03/03/2020
JEREMOABO;31;BA;03/03/2020
JIQUIRICA;13;BA;03/03/2020
JITAUNA;6;BA;03/03/2020
JOAO DOURADO;20;BA;03/03/2020
JUAZEIRO;442;BA;03/03/2020
JUCURUCU;1;BA;03/03/2020
JUSSARA;20;BA;03/03/2020
JUSSARI;5;BA;03/03/2020
JUSSIAPE;2;BA;03/03/2020
LAFAIETE COUTINHO;1;BA;03/03/2020
LAGEDO DO TABOCAL;5;BA;03/03/2020
LAGOA REAL;3;BA;03/03/2020
LAJE;13;BA;03/03/2020
LAJEDAO;1;BA;03/03/2020
LAMARAO;2;BA;03/03/2020
LAPAO;10;BA;03/03/2020
LAURO DE FREITAS;527;BA;03/03/2020
LENCOIS;4;BA;03/03/2020
LICINIO DE ALMEIDA;9;BA;03/03/2020
LIVRAMENTO DE NOSSA SENHORA;28;BA;03/03/2020
LUIS EDUARDO MAGALHAES;130;BA;03/03/2020
MACAJUBA;1;BA;03/03/2020
MACARANI;31;BA;03/03/2020
MACAUBAS;18;BA;03/03/2020
MACURURE;1;BA;03/03/2020
MADRE DE DEUS;48;BA;03/03/2020
MAETINGA;2;BA;03/03/2020
MAIQUINIQUE;3;BA;03/03/2020
MAIRI;5;BA;03/03/2020
MALHADA;1;BA;03/03/2020
MANOEL VITORINO;14;BA;03/03/2020
MANSIDAO;5;BA;03/03/2020
MARACAS;37;BA;03/03/2020
MARAGOGIPE;29;BA;03/03/2020
MARAU;8;BA;03/03/2020
MARCIONILIO SOUZA;2;BA;03/03/2020
MASCOTE;11;BA;03/03/2020
MATA DE SAO JOAO;72;BA;03/03/2020
MATINA;3;BA;03/03/2020
MEDEIROS NETO;13;BA;03/03/2020
MIGUEL CALMON;10;BA;03/03/2020
MILAGRES;2;BA;03/03/2020
MIRANGABA;5;BA;03/03/2020
MIRANTE;3;BA;03/03/2020
MONTE SANTO;7;BA;03/03/2020
MORRO DO CHAPEU;17;BA;03/03/2020
MUCUGE;3;BA;03/03/2020
MUCURI;41;BA;03/03/2020
MUNDO NOVO;4;BA;03/03/2020
MUNIZ FERREIRA;4;BA;03/03/2020
MUQUEM DO SAO FRANCISCO;3;BA;03/03/2020
MURITIBA;32;BA;03/03/2020
MUTUIPE;13;BA;03/03/2020
NAZARE;35;BA;03/03/2020
NILO PECANHA;4;BA;03/03/2020
NORDESTINA;4;BA;03/03/2020
NOVA CANAA;4;BA;03/03/2020
NOVA FATIMA;1;BA;03/03/2020
NOVA IBIA;3;BA;03/03/2020
NOVA REDENCAO;5;BA;03/03/2020
NOVA SOURE;4;BA;03/03/2020
NOVA VICOSA;22;BA;03/03/2020
NOVO HORIZONTE;1;BA;03/03/2020
NOVO TRIUNFO;1;BA;03/03/2020
OLINDINA;19;BA;03/03/2020
OLIVEIRA DOS BREJINHOS;13;BA;03/03/2020
OURICANGAS;4;BA;03/03/2020
OUROLANDIA;11;BA;03/03/2020
PALMAS DE MONTE ALTO;9;BA;03/03/2020
PALMEIRAS;7;BA;03/03/2020
PARAMIRIM;6;BA;03/03/2020
PARATINGA;7;BA;03/03/2020
PARIPIRANGA;14;BA;03/03/2020
PAU BRASIL;14;BA;03/03/2020
PAULO AFONSO;229;BA;03/03/2020
PE DE SERRA;7;BA;03/03/2020
PEDRO ALEXANDRE;14;BA;03/03/2020
PIATA;5;BA;03/03/2020
PILAO ARCADO;3;BA;03/03/2020
PINDAI;8;BA;03/03/2020
PINDOBACU;10;BA;03/03/2020
PINTADAS;1;BA;03/03/2020
PIRITIBA;6;BA;03/03/2020
PLANALTINO;3;BA;03/03/2020
PLANALTO;9;BA;03/03/2020
POCOES;58;BA;03/03/2020
POJUCA;126;BA;03/03/2020
PONTO NOVO;5;BA;03/03/2020
PORTO SEGURO;139;BA;03/03/2020
POTIRAGUA;1;BA;03/03/2020
PRADO;10;BA;03/03/2020
PRESIDENTE DUTRA;21;BA;03/03/2020
PRESIDENTE JANIO QUADROS;2;BA;03/03/2020
PRESIDENTE TANCREDO NEVES;42;BA;03/03/2020
QUEIMADAS;15;BA;03/03/2020
QUIJINGUE;12;BA;03/03/2020
QUIXABEIRA;2;BA;03/03/2020
RAFAEL JAMBEIRO;2;BA;03/03/2020
REMANSO;24;BA;03/03/2020
RETIROLANDIA;10;BA;03/03/2020
RIACHAO DAS NEVES;21;BA;03/03/2020
RIACHAO DO JACUIPE;43;BA;03/03/2020
RIACHO DE SANTANA;10;BA;03/03/2020
RIBEIRA DO AMPARO;3;BA;03/03/2020
RIBEIRA DO POMBAL;61;BA;03/03/2020
RIBEIRAO DO LARGO;1;BA;03/03/2020
RIO DE CONTAS;9;BA;03/03/2020
RIO DO ANTONIO;2;BA;03/03/2020
RIO REAL;18;BA;03/03/2020
RODELAS;2;BA;03/03/2020
RUY BARBOSA;14;BA;03/03/2020
SALINAS DA MARGARIDA;8;BA;03/03/2020
SALVADOR;6714;BA;03/03/2020
SANTA BARBARA;4;BA;03/03/2020
SANTA BRIGIDA;13;BA;03/03/2020
SANTA CRUZ CABRALIA;13;BA;03/03/2020
SANTA INES;5;BA;03/03/2020
SANTA LUZIA;4;BA;03/03/2020
SANTA MARIA DA VITORIA;54;BA;03/03/2020
SANTA RITA DE CASSIA;10;BA;03/03/2020
SANTA TERESINHA;7;BA;03/03/2020
SANTALUZ;20;BA;03/03/2020
SANTANA;14;BA;03/03/2020
SANTANOPOLIS;1;BA;03/03/2020
SANTO AMARO;69;BA;03/03/2020
SANTO ANTONIO DE JESUS;137;BA;03/03/2020
SANTO ESTEVAO;47;BA;03/03/2020
SAO DESIDERIO;28;BA;03/03/2020
SAO DOMINGOS;3;BA;03/03/2020
SAO FELIPE;13;BA;03/03/2020
SAO FELIX;4;BA;03/03/2020
SAO FELIX DO CORIBE;15;BA;03/03/2020
SAO FRANCISCO DO CONDE;148;BA;03/03/2020
SAO GABRIEL;37;BA;03/03/2020
SAO GONCALO DOS CAMPOS;25;BA;03/03/2020
SAO JOSE DA VITORIA;8;BA;03/03/2020
SAO JOSE DO JACUIPE;1;BA;03/03/2020
SAO MIGUEL DAS MATAS;4;BA;03/03/2020
SAO SEBASTIAO DO PASSE;78;BA;03/03/2020
SAPEACU;9;BA;03/03/2020
SATIRO DIAS;3;BA;03/03/2020
SAUBARA;14;BA;03/03/2020
SAUDE;9;BA;03/03/2020
SEABRA;36;BA;03/03/2020
SEBASTIAO LARANJEIRAS;6;BA;03/03/2020
SENHOR DO BONFIM;136;BA;03/03/2020
SENTO SE;11;BA;03/03/2020
SERRA DO RAMALHO;14;BA;03/03/2020
SERRA DOURADA;10;BA;03/03/2020
SERRA PRETA;1;BA;03/03/2020
SERRINHA;144;BA;03/03/2020
SERROLANDIA;8;BA;03/03/2020
SIMOES FILHO;222;BA;03/03/2020
SITIO DO MATO;1;BA;03/03/2020
SOBRADINHO;34;BA;03/03/2020
SOUTO SOARES;2;BA;03/03/2020
TABOCAS DO BREJO VELHO;9;BA;03/03/2020
TANHACU;2;BA;03/03/2020
TANQUE NOVO;2;BA;03/03/2020
TANQUINHO;7;BA;03/03/2020
TAPEROA;7;BA;03/03/2020
TEIXEIRA DE FREITAS;166;BA;03/03/2020
TEODORO SAMPAIO;3;BA;03/03/2020
TEOFILANDIA;33;BA;03/03/2020
TEOLANDIA;7;BA;03/03/2020
TERRA NOVA;5;BA;03/03/2020
TREMEDAL;1;BA;03/03/2020
TUCANO;51;BA;03/03/2020
UAUA;24;BA;03/03/2020
UBAIRA;4;BA;03/03/2020
UBAITABA;47;BA;03/03/2020
UBATA;28;BA;03/03/2020
UIBAI;10;BA;03/03/2020
UMBURANAS;6;BA;03/03/2020
UNA;11;BA;03/03/2020
URANDI;15;BA;03/03/2020
URUCUCA;8;BA;03/03/2020
UTINGA;12;BA;03/03/2020
VALENCA;100;BA;03/03/2020
VALENTE;21;BA;03/03/2020
VARZEA DA ROCA;11;BA;03/03/2020
VARZEA DO POCO;3;BA;03/03/2020
VARZEA NOVA;8;BA;03/03/2020
VARZEDO;1;BA;03/03/2020
VERA CRUZ;39;BA;03/03/2020
VEREDA;2;BA;03/03/2020
VITORIA DA CONQUISTA;659;BA;03/03/2020
WAGNER;5;BA;03/03/2020
WANDERLEY;4;BA;03/03/2020
WENCESLAU GUIMARAES;5;BA;03/03/2020
XIQUE-XIQUE;40;BA;03/03/2020
AMPARO DE SAO FRANCISCO;3;SE;03/03/2020
AQUIDABA;17;SE;03/03/2020
ARACAJU;2167;SE;03/03/2020
ARAUA;11;SE;03/03/2020
AREIA BRANCA;20;SE;03/03/2020
BARRA DOS COQUEIROS;94;SE;03/03/2020
BOQUIM;23;SE;03/03/2020
BREJO GRANDE;2;SE;03/03/2020
CAMPO DO BRITO;9;SE;03/03/2020
CANHOBA;5;SE;03/03/2020
CANINDE DE SAO FRANCISCO;10;SE;03/03/2020
CAPELA;59;SE;03/03/2020
CARIRA;17;SE;03/03/2020
CARMOPOLIS;25;SE;03/03/2020
CEDRO DE SAO JOAO;10;SE;03/03/2020
CRISTINAPOLIS;13;SE;03/03/2020
CUMBE;3;SE;03/03/2020
DIVINA PASTORA;7;SE;03/03/2020
ESTANCIA;79;SE;03/03/2020
FEIRA NOVA;3;SE;03/03/2020
FREI PAULO;21;SE;03/03/2020
GARARU;20;SE;03/03/2020
GENERAL MAYNARD;4;SE;03/03/2020
GRACCHO CARDOSO;3;SE;03/03/2020
ILHA DAS FLORES;15;SE;03/03/2020
INDIAROBA;11;SE;03/03/2020
ITABAIANA;94;SE;03/03/2020
ITABAIANINHA;22;SE;03/03/2020
ITABI;9;SE;03/03/2020
ITAPORANGA D'AJUDA;37;SE;03/03/2020
JAPARATUBA;13;SE;03/03/2020
JAPOATA;4;SE;03/03/2020
LAGARTO;106;SE;03/03/2020
LARANJEIRAS;24;SE;03/03/2020
MACAMBIRA;2;SE;03/03/2020
MALHADA DOS BOIS;2;SE;03/03/2020
MALHADOR;9;SE;03/03/2020
MARUIM;29;SE;03/03/2020
MOITA BONITA;8;SE;03/03/2020
MONTE ALEGRE DE SERGIPE;8;SE;03/03/2020
MURIBECA;15;SE;03/03/2020
NEOPOLIS;48;SE;03/03/2020
NOSSA SENHORA APARECIDA;1;SE;03/03/2020
NOSSA SENHORA DA GLORIA;65;SE;03/03/2020
NOSSA SENHORA DAS DORES;45;SE;03/03/2020
NOSSA SENHORA DE LOURDES;5;SE;03/03/2020
NOSSA SENHORA DO SOCORRO;339;SE;03/03/2020
PACATUBA;14;SE;03/03/2020
PEDRA MOLE;2;SE;03/03/2020
PEDRINHAS;7;SE;03/03/2020
PINHAO;11;SE;03/03/2020
PIRAMBU;15;SE;03/03/2020
POCO REDONDO;16;SE;03/03/2020
POCO VERDE;7;SE;03/03/2020
PORTO DA FOLHA;28;SE;03/03/2020
PROPRIA;57;SE;03/03/2020
RIACHAO DO DANTAS;27;SE;03/03/2020
RIACHUELO;8;SE;03/03/2020
RIBEIROPOLIS;8;SE;03/03/2020
ROSARIO DO CATETE;28;SE;03/03/2020
SALGADO;14;SE;03/03/2020
SANTA LUZIA DO ITANHY;6;SE;03/03/2020
SANTA ROSA DE LIMA;3;SE;03/03/2020
SANTANA DO SAO FRANCISCO;16;SE;03/03/2020
SANTO AMARO DAS BROTAS;26;SE;03/03/2020
SAO CRISTOVAO;179;SE;03/03/2020
SAO DOMINGOS;2;SE;03/03/2020
SAO FRANCISCO;4;SE;03/03/2020
SAO MIGUEL DO ALEIXO;1;SE;03/03/2020
SIMAO DIAS;37;SE;03/03/2020
SIRIRI;12;SE;03/03/2020
TELHA;1;SE;03/03/2020
TOBIAS BARRETO;51;SE;03/03/2020
TOMAR DO GERU;13;SE;03/03/2020
UMBAUBA;30;SE;03/03/2020
ABARE;3;BA;04/03/2020
ACAJUTIBA;6;BA;04/03/2020
ADUSTINA;3;BA;04/03/2020
AGUA FRIA;7;BA;04/03/2020
AIQUARA;4;BA;04/03/2020
ALAGOINHAS;320;BA;04/03/2020
ALCOBACA;5;BA;04/03/2020
ALMADINA;3;BA;04/03/2020
AMARGOSA;22;BA;04/03/2020
AMELIA RODRIGUES;20;BA;04/03/2020
AMERICA DOURADA;10;BA;04/03/2020
ANAGE;1;BA;04/03/2020
ANDARAI;2;BA;04/03/2020
ANDORINHA;18;BA;04/03/2020
ANGICAL;12;BA;04/03/2020
ANGUERA;4;BA;04/03/2020
ANTAS;2;BA;04/03/2020
ANTONIO CARDOSO;1;BA;04/03/2020
ANTONIO GONCALVES;3;BA;04/03/2020
APORA;13;BA;04/03/2020
ARACAS;9;BA;04/03/2020
ARACI;21;BA;04/03/2020
ARAMARI;9;BA;04/03/2020
ARATACA;2;BA;04/03/2020
ARATUIPE;3;BA;04/03/2020
AURELINO LEAL;3;BA;04/03/2020
BAIANOPOLIS;16;BA;04/03/2020
BAIXA GRANDE;22;BA;04/03/2020
BANZAE;3;BA;04/03/2020
BARRA;49;BA;04/03/2020
BARRA DA ESTIVA;32;BA;04/03/2020
BARRA DO CHOCA;7;BA;04/03/2020
BARRA DO MENDES;3;BA;04/03/2020
BARREIRAS;297;BA;04/03/2020
BARRO ALTO;5;BA;04/03/2020
BARRO PRETO;6;BA;04/03/2020
BARROCAS;20;BA;04/03/2020
BELMONTE;17;BA;04/03/2020
BELO CAMPO;3;BA;04/03/2020
BOA NOVA;5;BA;04/03/2020
BOA VISTA DO TUPIM;1;BA;04/03/2020
BOM JESUS DA LAPA;64;BA;04/03/2020
BOM JESUS DA SERRA;10;BA;04/03/2020
BONINAL;2;BA;04/03/2020
BONITO;3;BA;04/03/2020
BOQUIRA;3;BA;04/03/2020
BOTUPORA;8;BA;04/03/2020
BREJOES;3;BA;04/03/2020
BROTAS DE MACAUBAS;7;BA;04/03/2020
BRUMADO;65;BA;04/03/2020
BUERAREMA;19;BA;04/03/2020
BURITIRAMA;1;BA;04/03/2020
CAATIBA;10;BA;04/03/2020
CABACEIRAS DO PARAGUACU;5;BA;04/03/2020
CACHOEIRA;35;BA;04/03/2020
CACULE;10;BA;04/03/2020
CAEM;5;BA;04/03/2020
CAETANOS;4;BA;04/03/2020
CAETITE;37;BA;04/03/2020
CAFARNAUM;8;BA;04/03/2020
CAIRU;3;BA;04/03/2020
CALDEIRAO GRANDE;7;BA;04/03/2020
CAMACAN;54;BA;04/03/2020
CAMACARI;787;BA;04/03/2020
CAMAMU;34;BA;04/03/2020
CAMPO ALEGRE DE LOURDES;24;BA;04/03/2020
CAMPO FORMOSO;71;BA;04/03/2020
CANAPOLIS;5;BA;04/03/2020
CANARANA;8;BA;04/03/2020
CANAVIEIRAS;20;BA;04/03/2020
CANDEAL;1;BA;04/03/2020
CANDEIAS;261;BA;04/03/2020
CANDIBA;4;BA;04/03/2020
CANDIDO SALES;4;BA;04/03/2020
CANSANCAO;9;BA;04/03/2020
CANUDOS;14;BA;04/03/2020
CAPELA DO ALTO ALEGRE;7;BA;04/03/2020
CAPIM GROSSO;21;BA;04/03/2020
CARAVELAS;25;BA;04/03/2020
CARDEAL DA SILVA;2;BA;04/03/2020
CARINHANHA;12;BA;04/03/2020
CASA NOVA;42;BA;04/03/2020
CASTRO ALVES;12;BA;04/03/2020
CATU;122;BA;04/03/2020
CENTRAL;10;BA;04/03/2020
CHORROCHO;3;BA;04/03/2020
CICERO DANTAS;16;BA;04/03/2020
CIPO;15;BA;04/03/2020
COARACI;9;BA;04/03/2020
COCOS;5;BA;04/03/2020
CONCEICAO DA FEIRA;13;BA;04/03/2020
CONCEICAO DO ALMEIDA;4;BA;04/03/2020
CONCEICAO DO COITE;38;BA;04/03/2020
CONCEICAO DO JACUIPE;45;BA;04/03/2020
CONDE;11;BA;04/03/2020
CONDEUBA;5;BA;04/03/2020
CONTENDAS DO SINCORA;4;BA;04/03/2020
CORACAO DE MARIA;9;BA;04/03/2020
CORDEIROS;4;BA;04/03/2020
CORIBE;8;BA;04/03/2020
CORONEL JOAO SA;14;BA;04/03/2020
CORRENTINA;33;BA;04/03/2020
COTEGIPE;1;BA;04/03/2020
CRAVOLANDIA;1;BA;04/03/2020
CRISOPOLIS;10;BA;04/03/2020
CRISTOPOLIS;7;BA;04/03/2020
CRUZ DAS ALMAS;65;BA;04/03/2020
CURACA;24;BA;04/03/2020
DIAS D'AVILA;173;BA;04/03/2020
DOM BASILIO;1;BA;04/03/2020
ELISIO MEDRADO;2;BA;04/03/2020
ENCRUZILHADA;16;BA;04/03/2020
ENTRE RIOS;41;BA;04/03/2020
ERICO CARDOSO;1;BA;04/03/2020
ESPLANADA;28;BA;04/03/2020
EUCLIDES DA CUNHA;44;BA;04/03/2020
EUNAPOLIS;189;BA;04/03/2020
FATIMA;7;BA;04/03/2020
FEIRA DE SANTANA;1001;BA;04/03/2020
FILADELFIA;9;BA;04/03/2020
FLORESTA AZUL;3;BA;04/03/2020
FORMOSA DO RIO PRETO;22;BA;04/03/2020
GANDU;17;BA;04/03/2020
GENTIO DO OURO;3;BA;04/03/2020
GLORIA;9;BA;04/03/2020
GOVERNADOR MANGABEIRA;15;BA;04/03/2020
GUAJERU;4;BA;04/03/2020
GUANAMBI;75;BA;04/03/2020
GUARATINGA;5;BA;04/03/2020
HELIOPOLIS;9;BA;04/03/2020
IACU;22;BA;04/03/2020
IBIASSUCE;3;BA;04/03/2020
IBICARAI;17;BA;04/03/2020
IBICOARA;21;BA;04/03/2020
IBICUI;4;BA;04/03/2020
IBIPEBA;1;BA;04/03/2020
IBIPITANGA;5;BA;04/03/2020
IBIQUERA;1;BA;04/03/2020
IBIRAPITANGA;17;BA;04/03/2020
IBIRAPUA;1;BA;04/03/2020
IBIRATAIA;11;BA;04/03/2020
IBITIARA;4;BA;04/03/2020
IBITITA;7;BA;04/03/2020
IBOTIRAMA;32;BA;04/03/2020
ICHU;5;BA;04/03/2020
IGAPORA;9;BA;04/03/2020
IGRAPIUNA;9;BA;04/03/2020
IGUAI;7;BA;04/03/2020
ILHEUS;353;BA;04/03/2020
INHAMBUPE;18;BA;04/03/2020
IPECAETA;1;BA;04/03/2020
IPIAU;46;BA;04/03/2020
IPIRA;25;BA;04/03/2020
IPUPIARA;9;BA;04/03/2020
IRAJUBA;4;BA;04/03/2020
IRAMAIA;7;BA;04/03/2020
IRAQUARA;4;BA;04/03/2020
IRARA;12;BA;04/03/2020
IRECE;106;BA;04/03/2020
ITABELA;25;BA;04/03/2020
ITABERABA;69;BA;04/03/2020
ITABUNA;336;BA;04/03/2020
ITACARE;9;BA;04/03/2020
ITAETE;13;BA;04/03/2020
ITAGI;4;BA;04/03/2020
ITAGIBA;22;BA;04/03/2020
ITAGIMIRIM;9;BA;04/03/2020
ITAGUACU DA BAHIA;2;BA;04/03/2020
ITAJU DO COLONIA;1;BA;04/03/2020
ITAJUIPE;13;BA;04/03/2020
ITAMARAJU;42;BA;04/03/2020
ITAMARI;3;BA;04/03/2020
ITAMBE;13;BA;04/03/2020
ITANAGRA;6;BA;04/03/2020
ITANHEM;3;BA;04/03/2020
ITAPARICA;15;BA;04/03/2020
ITAPE;7;BA;04/03/2020
ITAPEBI;8;BA;04/03/2020
ITAPETINGA;55;BA;04/03/2020
ITAPICURU;25;BA;04/03/2020
ITAQUARA;1;BA;04/03/2020
ITARANTIM;13;BA;04/03/2020
ITATIM;6;BA;04/03/2020
ITIRUCU;7;BA;04/03/2020
ITIUBA;11;BA;04/03/2020
ITORORO;6;BA;04/03/2020
ITUACU;4;BA;04/03/2020
ITUBERA;14;BA;04/03/2020
IUIU;1;BA;04/03/2020
JABORANDI;10;BA;04/03/2020
JACOBINA;165;BA;04/03/2020
JAGUAQUARA;26;BA;04/03/2020
JAGUARARI;148;BA;04/03/2020
JAGUARIPE;1;BA;04/03/2020
JANDAIRA;5;BA;04/03/2020
JEQUIE;321;BA;04/03/2020
JEREMOABO;36;BA;04/03/2020
JIQUIRICA;10;BA;04/03/2020
JITAUNA;13;BA;04/03/2020
JOAO DOURADO;14;BA;04/03/2020
JUAZEIRO;360;BA;04/03/2020
JUSSARA;8;BA;04/03/2020
JUSSARI;2;BA;04/03/2020
JUSSIAPE;3;BA;04/03/2020
LAFAIETE COUTINHO;3;BA;04/03/2020
LAGEDO DO TABOCAL;3;BA;04/03/2020
LAGOA REAL;2;BA;04/03/2020
LAJE;8;BA;04/03/2020
LAJEDAO;3;BA;04/03/2020
LAPAO;13;BA;04/03/2020
LAURO DE FREITAS;457;BA;04/03/2020
LENCOIS;2;BA;04/03/2020
LICINIO DE ALMEIDA;8;BA;04/03/2020
LIVRAMENTO DE NOSSA SENHORA;31;BA;04/03/2020
LUIS EDUARDO MAGALHAES;106;BA;04/03/2020
MACAJUBA;5;BA;04/03/2020
MACARANI;22;BA;04/03/2020
MACAUBAS;18;BA;04/03/2020
MACURURE;1;BA;04/03/2020
MADRE DE DEUS;51;BA;04/03/2020
MAIQUINIQUE;6;BA;04/03/2020
MAIRI;4;BA;04/03/2020
MALHADA;2;BA;04/03/2020
MANOEL VITORINO;7;BA;04/03/2020
MANSIDAO;5;BA;04/03/2020
MARACAS;45;BA;04/03/2020
MARAGOGIPE;23;BA;04/03/2020
MARAU;28;BA;04/03/2020
MARCIONILIO SOUZA;2;BA;04/03/2020
MASCOTE;23;BA;04/03/2020
MATA DE SAO JOAO;72;BA;04/03/2020
MATINA;1;BA;04/03/2020
MEDEIROS NETO;13;BA;04/03/2020
MIGUEL CALMON;14;BA;04/03/2020
MILAGRES;4;BA;04/03/2020
MIRANGABA;1;BA;04/03/2020
MIRANTE;1;BA;04/03/2020
MONTE SANTO;18;BA;04/03/2020
MORPARA;2;BA;04/03/2020
MORRO DO CHAPEU;24;BA;04/03/2020
MORTUGABA;4;BA;04/03/2020
MUCUGE;7;BA;04/03/2020
MUCURI;45;BA;04/03/2020
MUNDO NOVO;2;BA;04/03/2020
MUNIZ FERREIRA;2;BA;04/03/2020
MUQUEM DO SAO FRANCISCO;2;BA;04/03/2020
MURITIBA;25;BA;04/03/2020
MUTUIPE;8;BA;04/03/2020
NAZARE;33;BA;04/03/2020
NILO PECANHA;1;BA;04/03/2020
NORDESTINA;5;BA;04/03/2020
NOVA CANAA;1;BA;04/03/2020
NOVA FATIMA;9;BA;04/03/2020
NOVA REDENCAO;1;BA;04/03/2020
NOVA SOURE;13;BA;04/03/2020
NOVA VICOSA;32;BA;04/03/2020
NOVO HORIZONTE;1;BA;04/03/2020
NOVO TRIUNFO;2;BA;04/03/2020
OLINDINA;20;BA;04/03/2020
OLIVEIRA DOS BREJINHOS;15;BA;04/03/2020
OURICANGAS;5;BA;04/03/2020
OUROLANDIA;5;BA;04/03/2020
PALMAS DE MONTE ALTO;11;BA;04/03/2020
PALMEIRAS;3;BA;04/03/2020
PARAMIRIM;5;BA;04/03/2020
PARATINGA;4;BA;04/03/2020
PARIPIRANGA;6;BA;04/03/2020
PAU BRASIL;16;BA;04/03/2020
PAULO AFONSO;211;BA;04/03/2020
PE DE SERRA;5;BA;04/03/2020
PEDRO ALEXANDRE;11;BA;04/03/2020
PIATA;2;BA;04/03/2020
PILAO ARCADO;14;BA;04/03/2020
PINDAI;9;BA;04/03/2020
PINDOBACU;8;BA;04/03/2020
PINTADAS;3;BA;04/03/2020
PIRAI DO NORTE;4;BA;04/03/2020
PIRIPA;7;BA;04/03/2020
PIRITIBA;22;BA;04/03/2020
PLANALTINO;2;BA;04/03/2020
PLANALTO;5;BA;04/03/2020
POCOES;43;BA;04/03/2020
POJUCA;96;BA;04/03/2020
PONTO NOVO;4;BA;04/03/2020
PORTO SEGURO;159;BA;04/03/2020
POTIRAGUA;2;BA;04/03/2020
PRADO;12;BA;04/03/2020
PRESIDENTE DUTRA;22;BA;04/03/2020
PRESIDENTE JANIO QUADROS;5;BA;04/03/2020
PRESIDENTE TANCREDO NEVES;41;BA;04/03/2020
QUEIMADAS;4;BA;04/03/2020
QUIJINGUE;17;BA;04/03/2020
QUIXABEIRA;6;BA;04/03/2020
RAFAEL JAMBEIRO;2;BA;04/03/2020
REMANSO;22;BA;04/03/2020
RETIROLANDIA;8;BA;04/03/2020
RIACHAO DAS NEVES;11;BA;04/03/2020
RIACHAO DO JACUIPE;17;BA;04/03/2020
RIACHO DE SANTANA;12;BA;04/03/2020
RIBEIRA DO AMPARO;3;BA;04/03/2020
RIBEIRA DO POMBAL;50;BA;04/03/2020
RIBEIRAO DO LARGO;1;BA;04/03/2020
RIO DE CONTAS;4;BA;04/03/2020
RIO DO ANTONIO;3;BA;04/03/2020
RIO DO PIRES;1;BA;04/03/2020
RIO REAL;15;BA;04/03/2020
RODELAS;4;BA;04/03/2020
RUY BARBOSA;13;BA;04/03/2020
SALINAS DA MARGARIDA;7;BA;04/03/2020
SALVADOR;6114;BA;04/03/2020
SANTA BARBARA;11;BA;04/03/2020
SANTA BRIGIDA;5;BA;04/03/2020
SANTA CRUZ CABRALIA;8;BA;04/03/2020
SANTA INES;6;BA;04/03/2020
SANTA LUZIA;6;BA;04/03/2020
SANTA MARIA DA VITORIA;34;BA;04/03/2020
SANTA RITA DE CASSIA;8;BA;04/03/2020
SANTA TERESINHA;5;BA;04/03/2020
SANTALUZ;19;BA;04/03/2020
SANTANA;18;BA;04/03/2020
SANTANOPOLIS;2;BA;04/03/2020
SANTO AMARO;85;BA;04/03/2020
SANTO ANTONIO DE JESUS;105;BA;04/03/2020
SANTO ESTEVAO;54;BA;04/03/2020
SAO DESIDERIO;27;BA;04/03/2020
SAO DOMINGOS;10;BA;04/03/2020
SAO FELIPE;8;BA;04/03/2020
SAO FELIX;15;BA;04/03/2020
SAO FELIX DO CORIBE;14;BA;04/03/2020
SAO FRANCISCO DO CONDE;103;BA;04/03/2020
SAO GABRIEL;17;BA;04/03/2020
SAO GONCALO DOS CAMPOS;21;BA;04/03/2020
SAO JOSE DA VITORIA;2;BA;04/03/2020
SAO JOSE DO JACUIPE;4;BA;04/03/2020
SAO MIGUEL DAS MATAS;4;BA;04/03/2020
SAO SEBASTIAO DO PASSE;81;BA;04/03/2020
SAPEACU;7;BA;04/03/2020
SATIRO DIAS;11;BA;04/03/2020
SAUBARA;9;BA;04/03/2020
SAUDE;6;BA;04/03/2020
SEABRA;23;BA;04/03/2020
SEBASTIAO LARANJEIRAS;2;BA;04/03/2020
SENHOR DO BONFIM;148;BA;04/03/2020
SENTO SE;26;BA;04/03/2020
SERRA DO RAMALHO;9;BA;04/03/2020
SERRA DOURADA;9;BA;04/03/2020
SERRA PRETA;5;BA;04/03/2020
SERRINHA;133;BA;04/03/2020
SERROLANDIA;9;BA;04/03/2020
SIMOES FILHO;222;BA;04/03/2020
SITIO DO MATO;6;BA;04/03/2020
SITIO DO QUINTO;7;BA;04/03/2020
SOBRADINHO;20;BA;04/03/2020
SOUTO SOARES;3;BA;04/03/2020
TABOCAS DO BREJO VELHO;4;BA;04/03/2020
TANHACU;9;BA;04/03/2020
TANQUE NOVO;13;BA;04/03/2020
TANQUINHO;3;BA;04/03/2020
TAPEROA;7;BA;04/03/2020
TAPIRAMUTA;1;BA;04/03/2020
TEIXEIRA DE FREITAS;160;BA;04/03/2020
TEODORO SAMPAIO;1;BA;04/03/2020
TEOFILANDIA;46;BA;04/03/2020
TEOLANDIA;5;BA;04/03/2020
TERRA NOVA;8;BA;04/03/2020
TREMEDAL;1;BA;04/03/2020
TUCANO;28;BA;04/03/2020
UAUA;28;BA;04/03/2020
UBAIRA;6;BA;04/03/2020
UBAITABA;19;BA;04/03/2020
UBATA;14;BA;04/03/2020
